ROWID_OBJECT,CREATOR,CREATE_DATE,UPDATED_BY,LAST_UPDATE_DATE,CONSOLIDATION_IND,DELETED_IND,DELETED_BY,DELETED_DATE,LAST_ROWID_SYSTEM,DIRTY_IND,INTERACTION_ID,HUB_STATE_IND,CM_DIRTY_IND,PRODUCT_ID_CD,UOM,PRODUCT_CATEGORY,PRODUCT_ITEM,PRODUCT_CLASSIFICATION_CD,BRAND_CD,IMP_DOM_INDICATOR,MATERIAL_TYPE,HS_CD,BRAND_LINE,COLOR_NM,MATERIAL_NM,S_CLASS_CD,SIZE_CD,T_CLASS_CD,TYPE_CD,GENDER_CD,PRODUCT_LIFE_CD,QUANTITY_WITHIN_SET,BOARD_BANNED_YN,INTERNET_SALES_YN,FLAMMABLE_YN,NATION_CD,WEIGHT,WEIGHT_UNIT,VOLUME_LENGTH,VOLUME_WIDTH,VOLUME_HEIGHT,VOLUME_MEA_UNIT,VOLUME,VOLUME_UNIT,QUANTITY_WITHIN_BOX,QUANTITY_WITHIN_BOX_UNIT,QUANTITY_WITHIN_PACK,QUANTITY_WITHIN_PACK_UNIT,MANUF_CD,G_KINDS_CLS,G_KINDS_CD,G_FOODCLASS_CD,G_AGE_CD,F_COLOR_TYPE_CD,F_SKIN_TYPE_CD,F_SPF_INDEX_CD,F_PRODUCTION_TYPE_CLS,F_PRODUCTION_TYPE_CD,F_HAIR_TYPE_CD,F_FLAVOR_TYPE_CD,F_AGE_CD,F_SHEET_TYPE_CD,F_BRUSH_TYPE_CD,F_WATERP_CD,F_INCH_CD,F_BAND_CD,F_MOVEMENT_CD,F_SIZE_CD,F_PEN_CD,F_PENPOINT_CD,F_VOLTAGE_CD,F_PIXELS_CD,F_SCREEN_SIZE_CD,F_PLAY_VIDEO_YN_CD,F_OPTICAL_ZOOM_CD,F_RESVD_1,F_RESVD_2,F_RESVD_3,F_RESVD_4,F_RESVD_5,F_RESVD_6,F_RESVD_7,F_RESVD_8,F_RESVD_9,F_RESVD_10,USE_FG,CRE_TIMESTAMP,UDT_TIMESTAMP,CRE_ID,UDT_ID,DUP_CHK,CHG_REASON,FTC_CD,LIQUID_YN
5344,admin,2015/12/28 오전 10:40:16.900000,admin,2017/01/19 오전 0:00:04.885000,4,,,,MDM ,,,1,,000814002767,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,15.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2450089015|15.0|PVC|01||||,,12,N
5346,admin,2015/12/28 오전 10:40:16.900000,admin,2017/01/19 오전 0:00:04.910000,4,,,,MDM ,,,1,,000814002768,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,203.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2450089203|203.0|PVC|01||||,,12,N
5348,admin,2015/12/28 오전 10:40:16.900000,admin,2017/01/19 오전 0:00:04.944000,4,,,,MDM ,,,1,,000814002769,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,545.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,ZZ,0,G,0,0,0,CM,0,CCM,,,,,,101|101,101|101|102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2450089545|545.0|PVC|01||||,,12,N
5350,admin,2015/12/28 오전 10:40:16.901000,admin,2017/01/19 오전 0:00:05.064000,4,,,,MDM ,,,1,,000814002770,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,556.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2450089556|556.0|PVC|01||||,,12,N
5352,admin,2015/12/28 오전 10:40:16.901000,admin,2017/01/19 오전 0:00:05.100000,4,,,,MDM ,,,1,,000814002772,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,1.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,01-10-2017 20:19:54,RFC_MDM_E,170015,141013|0008|LEPLIAGE|2605089001|1.0|PVC|01||||,,12,N
5354,admin,2015/12/28 오전 10:40:16.901000,admin,2017/01/19 오전 0:00:05.137000,4,,,,MDM ,,,1,,000814002773,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,15.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2605089015|15.0|PVC|01||||,,12,N
5356,admin,2015/12/28 오전 10:40:16.901000,admin,2017/01/19 오전 0:00:05.174000,4,,,,MDM ,,,1,,000814002774,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,203.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2605089203|203.0|PVC|01||||,,12,N
5358,admin,2015/12/28 오전 10:40:16.902000,admin,2017/01/19 오전 0:00:05.212000,4,,,,MDM ,,,1,,000814002775,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,545.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|2605089545|545.0|PVC|01||||,,12,N
5360,admin,2015/12/28 오전 10:40:16.902000,admin,2017/01/19 오전 0:00:05.252000,4,,,,MDM ,,,1,,000814002776,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,556.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,06-01-2016 11:24:31,RFC_MDM_E,170015,141013|0008|LEPLIAGE|2605089556|556.0|PVC|01||||,,12,N
5362,admin,2015/12/28 오전 10:40:16.902000,admin,2017/01/19 오전 0:00:05.296000,4,,,,MDM ,,,1,,000814002879,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,1.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1512737001|1.0|LEATHER|01||||,,12,N
5364,admin,2015/12/28 오전 10:40:16.902000,admin,2017/01/19 오전 0:00:05.335000,4,,,,MDM ,,,1,,000814002880,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,15.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1512737015|15.0|LEATHER|01||||,,12,N
5366,admin,2015/12/28 오전 10:40:16.903000,admin,2017/01/19 오전 0:00:05.374000,4,,,,MDM ,,,1,,000814002884,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,545.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1512737545|545.0|LEATHER|01||||,,12,N
5368,admin,2015/12/28 오전 10:40:16.903000,admin,2017/01/19 오전 0:00:03.276000,4,,,,MDM ,,,1,,000814002887,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,1.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1630737001|1.0|LEATHER|01||||,,12,N
5376,admin,2015/12/28 오전 10:40:16.903000,admin,2017/01/19 오전 0:00:03.300000,4,,,,MDM ,,,1,,000814002888,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,15.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1630737015|15.0|LEATHER|01||||,,12,N
5378,admin,2015/12/28 오전 10:40:16.904000,admin,2017/01/19 오전 0:00:03.306000,4,,,,MDM ,,,1,,000814002892,EA,14,1410,141015,0008,041|0,Z001,4202211090,LE PLIAGE CUIR,545.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGECUIR|1630737545|545.0|LEATHER|01||||,,12,N
5380,admin,2015/12/28 오전 10:40:16.904000,admin,2017/01/19 오전 0:00:03.312000,4,,,,MDM ,,,1,,000814002897,EA,14,1410,141015,0008,041|0,Z001,4202211090,PLANETES,1.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|PLANETES|1602002001|1.0|PVC|01||||,,12,N
5382,admin,2015/12/28 오전 10:40:16.904000,admin,2017/01/19 오전 0:00:03.318000,4,,,,MDM ,,,1,,000814002898,EA,14,1410,141012,0008,041|0,Z001,4202211090,PLANETES,1.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|PLANETES|1899002001|1.0|PVC|01||||,,12,N
5384,admin,2015/12/28 오전 10:40:16.904000,admin,2017/01/19 오전 0:00:03.324000,4,,,,MDM ,,,1,,000814002899,EA,14,1410,141012,0008,041|0,Z001,4202211090,PLANETES,1.0,PVC,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|PLANETES|2605002001|1.0|PVC|01||||,,12,N
5386,admin,2015/12/28 오전 10:40:16.905000,admin,2017/01/19 오전 0:00:03.330000,4,,,,MDM ,,,1,,000814002926,EA,14,1410,141015,0008,041|0,Z001,4202211090,PLANETES,1.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|PLANETES|1601002001|1.0|PVC|01||||,,12,N
5388,admin,2015/12/28 오전 10:40:16.905000,admin,2017/01/19 오전 0:00:03.336000,4,,,,MDM ,,,1,,000814002927,EA,14,1410,141011,0008,041|0,Z001,4202211090,PLANETES,1.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141011|0008|PLANETES|2437002001|1.0|PVC|01||||,,12,N
5389,admin,2015/12/28 오전 10:40:16.905000,admin,2017/01/19 오전 0:00:03.340000,4,,,,MDM ,,,1,,000814002930,EA,14,1410,141015,0008,041|0,Z001,4202211090,VEAU FOULONNE,47.0,LEATHER,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|VEAUFOULONNE|1621021047|47.0|LEATHER|01||||,,12,N
5392,admin,2015/12/28 오전 10:40:16.905000,admin,2017/01/19 오전 0:00:03.349000,4,,,,MDM ,,,1,,000814002931,EA,14,1410,141015,0008,041|0,Z001,4202211090,VEAU FOULONNE,504.0,LEATHER,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|VEAUFOULONNE|1621021504|504.0|LEATHER|01||||,,12,N
5393,admin,2015/12/28 오전 10:40:16.906000,admin,2017/01/19 오전 0:00:03.352000,4,,,,MDM ,,,1,,000814002948,EA,14,1410,141012,0008,041|0,Z001,4202211090,VEAU FOULONNE,2.0,LEATHER,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|VEAUFOULONNE|2558021002|2.0|LEATHER|01||||,,12,N
5395,admin,2015/12/28 오전 10:40:16.906000,admin,2017/01/19 오전 0:00:03.359000,4,,,,MDM ,,,1,,000814002949,EA,14,1410,141012,0008,041|0,Z001,4202211090,VEAU FOULONNE,47.0,LEATHER,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|VEAUFOULONNE|2558021047|47.0|LEATHER|01||||,,12,N
5396,admin,2015/12/28 오전 10:40:16.906000,admin,2017/01/19 오전 0:00:03.362000,4,,,,MDM ,,,1,,000814002962,EA,14,1430,143011,0008,041|0,Z001,4202121010,BOXFORD,1.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143011|0008|BOXFORD|1422080001|1.0|LEATHER|02||||,,12,N
5397,admin,2015/12/28 오전 10:40:16.907000,admin,2017/01/19 오전 0:00:03.365000,4,,,,MDM ,,,1,,000814002963,EA,14,1430,143011,0008,041|0,Z001,4202121010,BOXFORD,42.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143011|0008|BOXFORD|1422080042|42.0|LEATHER|02||||,,12,N
5399,admin,2015/12/28 오전 10:40:16.907000,admin,2017/01/19 오전 0:00:03.371000,4,,,,MDM ,,,1,,000814002965,EA,14,1430,143011,0008,041|0,Z001,4202121010,BOXFORD,42.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143011|0008|BOXFORD|1429080042|42.0|LEATHER|02||||,,12,N
5401,admin,2015/12/28 오전 10:40:16.907000,admin,2017/01/19 오전 0:00:03.377000,4,,,,MDM ,,,1,,000814002966,EA,14,1430,143011,0008,041|0,Z001,4202121010,BOXFORD,1.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,143011|0008|BOXFORD|1443080001|1.0|LEATHER|02||||,,12,N
5403,admin,2015/12/28 오전 10:40:16.907000,admin,2017/01/19 오전 0:00:03.384000,4,,,,MDM ,,,1,,000814002970,EA,14,1410,141015,0008,041|0,Z001,4202222000,ROSEAU STYLE CROCO,1.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,ZZ,0,G,0,0,0,CM,0,CCM,,,,,,101|101,101|101|102,,,104|120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|ROSEAUSTYLECROCO|1681158001|1.0|LEATHER|01||||,,12,N
5405,admin,2015/12/28 오전 10:40:16.908000,admin,2017/01/19 오전 0:00:03.391000,4,,,,MDM ,,,1,,000814002971,EA,14,1410,141015,0008,041|0,Z001,4202222000,ROSEAU STYLE CROCO,1.0,LEATHER,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|ROSEAUSTYLECROCO|1686158001|1.0|LEATHER|01||||,,12,N
5407,admin,2015/12/28 오전 10:40:16.908000,admin,2017/01/19 오전 0:00:03.397000,4,,,,MDM ,,,1,,000814002973,EA,14,1410,141012,0008,041|0,Z001,4202222000,ROSEAU STYLE CROCO,1.0,LEATHER,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|ROSEAUSTYLECROCO|2686158001|1.0|LEATHER|01||||,,12,N
5409,admin,2015/12/28 오전 10:40:16.908000,admin,2017/01/19 오전 0:00:03.404000,4,,,,MDM ,,,1,,000814002984,EA,14,1410,141015,0008,041|0,Z001,4202222000,LM METAL,1.0,CANVAS,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LMMETAL|1621510001|1.0|CANVAS|01||||,,12,N
5411,admin,2015/12/28 오전 10:40:16.908000,admin,2017/01/19 오전 0:00:03.411000,4,,,,MDM ,,,1,,000814002986,EA,14,1410,141012,0008,041|0,Z001,4202222000,LM METAL,1.0,CANVAS,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LMMETAL|1899510001|1.0|CANVAS|01||||,,12,N
5413,admin,2015/12/28 오전 10:40:16.909000,admin,2017/01/19 오전 0:00:03.418000,4,,,,MDM ,,,1,,000814002987,EA,14,1410,141012,0008,041|0,Z001,4202222000,LM METAL,1.0,CANVAS,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|LMMETAL|2605510001|1.0|CANVAS|01||||,,12,N
5415,admin,2015/12/28 오전 10:40:16.909000,admin,2017/01/19 오전 0:00:03.425000,4,,,,MDM ,,,1,,000814002989,EA,14,1410,141012,0008,041|0,Z001,4202222000,PARISIS H,1.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|PARISISH|1048798001|1.0|LEATHER|02||||,,12,N
5417,admin,2015/12/28 오전 10:40:16.909000,admin,2017/01/19 오전 0:00:03.431000,4,,,,MDM ,,,1,,000814002990,EA,14,1410,141012,0008,041|0,Z001,4202222000,PARISIS H,2.0,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141012|0008|PARISISH|1048798002|2.0|LEATHER|02||||,,12,N
5419,admin,2015/12/28 오전 10:40:16.910000,admin,2017/01/19 오전 0:00:03.438000,4,,,,MDM ,,,1,,000814002993,EA,14,1410,141015,0008,041|0,Z001,4202222000,LE PLIAGE,1.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,06-01-2016 11:32:05,RFC_MDM_E,170015,141015|0008|LEPLIAGE|1621089001|1.0|PVC|01||||,,12,N
5421,admin,2015/12/28 오전 10:40:16.910000,admin,2017/01/19 오전 0:00:03.444000,4,,,,MDM ,,,1,,000814002994,EA,14,1410,141015,0008,041|0,Z001,4202222000,LE PLIAGE,15.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGE|1621089015|15.0|PVC|01||||,,12,N
5423,admin,2015/12/28 오전 10:40:16.910000,admin,2017/01/19 오전 0:00:03.451000,4,,,,MDM ,,,1,,000814002995,EA,14,1410,141015,0008,041|0,Z001,4202222000,LE PLIAGE,203.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141015|0008|LEPLIAGE|1621089203|203.0|PVC|01||||,,12,N
5425,admin,2015/12/28 오전 10:40:16.910000,admin,2017/01/19 오전 0:00:03.457000,4,,,,MDM ,,,1,,000814002996,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,545.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,ZZ,0,G,0,0,0,CM,0,CCM,,,,,,101|101,101|101|102,,,104|103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|1621089545|545.0|PVC|01||||,,12,N
5427,admin,2015/12/28 오전 10:40:16.911000,admin,2017/01/19 오전 0:00:03.464000,4,,,,MDM ,,,1,,000814002997,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,556.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,06-01-2016 11:32:11,RFC_MDM_E,170015,141013|0008|LEPLIAGE|1621089556|556.0|PVC|01||||,,12,N
5429,admin,2015/12/28 오전 10:40:16.911000,admin,2017/01/19 오전 0:00:03.471000,4,,,,MDM ,,,1,,000814002998,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,841.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,06-01-2016 11:32:17,RFC_MDM_E,170015,141013|0008|LEPLIAGE|1621089841|841.0|PVC|01||||,,12,N
5431,admin,2015/12/28 오전 10:40:16.911000,admin,2017/01/19 오전 0:00:03.581000,4,,,,MDM ,,,1,,000814002999,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,897.0,PVC,,,,,01,04,0000,036|N,037|N,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|1621089897|897.0|PVC|01||||,,12,N
5433,admin,2015/12/28 오전 10:40:16.911000,admin,2017/01/19 오전 0:00:03.586000,4,,,,MDM ,,,1,,000814003000,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,1.0,PVC,,,,,01,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,FNA001,101|101,101|101|102,,,104|120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,06-01-2016 11:28:02,RFC_MDM_E,170015,141013|0008|LEPLIAGE|1623089001|1.0|PVC|01||||,,12,N
5435,admin,2015/12/28 오전 10:40:16.912000,admin,2017/01/19 오전 0:00:03.592000,4,,,,MDM ,,,1,,000814003001,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,15.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|1623089015|15.0|PVC|01||||,,12,N
5437,admin,2015/12/28 오전 10:40:16.912000,admin,2017/01/19 오전 0:00:03.598000,4,,,,MDM ,,,1,,000814003002,EA,14,1410,141013,0008,041|0,Z001,4202221010,LE PLIAGE,203.0,PVC,,,,,01,04,0000,036|N,037|Y,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,12-23-2011 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,141013|0008|LEPLIAGE|1623089203|203.0|PVC|01||||,,12,N
